tint,yy
23.1630240816327,-1.99558719033099
23.1793673469388,-2.03900189632864
23.1957106122449,-2.07201786049172
23.212053877551,-2.09322737296194
23.2283971428571,-2.10122272388099
23.2447404081633,-2.09459620339058
23.2610836734694,-2.07194010163241
23.2774269387755,-2.03184670874816
23.2937702040816,-1.97290831487955
23.3101134693878,-1.89371721016828
23.3264567346939,-1.79286568475603
23.3428,-1.66894602878452
